SO2,CO,O3,NO2,PM10,PM25,기온,강수량,풍속,습도,증기압,일조시간,일사량,적설량,구름분포량,최저운고,시정,지면온도,5cm지중온도,month,day,hour,PM10_bef24h
0.004,0.4,0.019,0.015,20.0,11.0,-18.2,0.1,1.9,46,0.7,0.0142857142857142,0.0135714285714285,1.1,0,12.2,1839,-12.7,-3.9,1,8,7,44.0
0.003,0.5,0.015,0.02,23.0,11.0,-18.5,0.1,2.1,49,0.7,0.0,0.01,1.1,0,12.3,1811,-12.7,-4.0,1,8,8,45.0
0.003,0.6,0.016,0.021,24.0,10.0,-17.9,0.1,1.9,46,0.7,1.0,0.35,1.1,0,12.4,2000,-11.7,-4.1,1,8,9,44.0
0.003,0.5,0.02,0.018,27.0,13.0,-15.6,0.1,3.4,39,0.7,1.0,0.92,1.1,0,12.5,2000,-8.8,-3.9,1,8,10,50.0
0.003,0.4,0.027,0.012,26.0,13.0,-14.5,0.1,2.3,38,0.8,1.0,1.55,1.1,0,12.6,2000,-3.6,-3.6,1,8,11,44.0
0.004,0.4,0.029,0.01,23.0,17.0,-13.4,0.1,3.2,37,0.8,1.0,1.92,1.1,0,12.7,2000,-1.2,-3.4,1,8,12,41.0
0.003,0.4,0.03,0.01,18.0,10.0,-12.2,0.1,3.8,38,0.9,1.0,2.09,1.0,0,12.8,2000,-0.1,-3.1,1,8,13,34.0
0.003,0.4,0.03,0.01,17.0,9.0,-11.6,0.1,3.9,36,0.9,1.0,2.02,1.0,0,12.9,2000,-0.7,-2.9,1,8,14,48.0
0.003,0.4,0.031,0.011,20.0,11.0,-11.2,0.1,5.6,36,0.9,1.0,1.72,1.0,0,13.0,2000,-2.9,-2.8,1,8,15,42.833333333333336
0.004,0.4,0.029,0.013,20.0,8.0,-11.3,0.1,5.8,35,0.9,1.0,1.21,1.0,0,13.1,2000,-5.2,-2.7,1,8,16,37.66666666666666
0.003,0.5,0.023,0.019,19.0,11.0,-11.7,0.1,2.7,39,1.0,1.0,0.53,1.0,0,13.2,2000,-7.3,-2.7,1,8,17,32.5
0.002,0.5,0.023,0.018,17.0,9.0,-12.6,0.1,3.0,41,1.0,0.2,0.06,1.0,0,13.3,2000,-9.0,-2.8,1,8,18,27.33333333333333
0.003,0.5,0.026,0.015,15.0,9.0,-13.1,0.1,3.4,42,0.9,0.1857142857142857,0.0557142857142857,1.0,0,13.4,2000,-9.8,-3.0,1,8,19,22.166666666666664
0.003,0.5,0.026,0.014,18.0,13.0,-13.5,0.1,3.3,47,1.0,0.1714285714285714,0.0514285714285714,1.0,0,13.5,2000,-10.2,-3.2,1,8,20,17.0
0.003,0.5,0.024,0.014,20.0,14.0,-14.1,0.1,3.2,51,1.1,0.1571428571428571,0.0471428571428571,1.0,0,13.6,2000,-10.7,-3.3,1,8,21,14.0
0.004,0.5,0.024,0.014,17.0,16.0,-14.5,0.1,2.7,54,1.1,0.1428571428571428,0.0428571428571428,1.0,0,13.7,2000,-11.1,-3.5,1,8,22,18.0
0.003,0.5,0.028,0.01,19.0,14.0,-15.2,0.1,2.9,55,1.0,0.1285714285714285,0.0385714285714285,1.0,0,13.8,1953,-11.4,-3.7,1,8,23,15.0
0.004,0.5,0.025,0.013,20.0,11.0,-15.4,0.1,3.1,47,0.9,0.1142857142857143,0.0342857142857142,1.0,0,13.9,2000,-11.8,-3.9,1,9,0,15.0
0.005,0.5,0.023,0.014,20.0,12.0,-15.3,0.1,1.9,44,0.8,0.1,0.0299999999999999,1.0,0,14.0,2000,-11.9,-4.0,1,9,1,16.0
0.004,0.5,0.021,0.017,25.0,17.0,-15.1,0.1,1.9,47,0.9,0.0857142857142857,0.0257142857142857,1.0,0,14.1,2000,-12.0,-4.1,1,9,2,21.0
0.004,0.6,0.019,0.017,24.0,15.0,-14.8,0.1,2.6,42,0.8,0.0714285714285714,0.0214285714285714,1.0,0,14.2,2000,-12.1,-4.2,1,9,3,22.0
0.005,0.6,0.017,0.019,25.0,17.0,-15.7,0.1,1.4,43,0.8,0.0571428571428571,0.0171428571428571,1.0,0,14.3,2000,-12.3,-4.3,1,9,4,26.0
0.002,0.6,0.015,0.02,25.0,16.0,-16.0,0.1,1.2,48,0.8,0.0428571428571428,0.0128571428571428,1.0,0,14.4,2000,-12.5,-4.4,1,9,5,24.0
0.003,0.5,0.015,0.019,25.0,18.0,-16.4,0.1,1.1,50,0.9,0.0285714285714285,0.0085714285714285,1.0,0,14.5,1995,-12.6,-4.5,1,9,6,23.0
0.003,0.6,0.008,0.027,26.0,17.0,-16.3,0.1,1.0,48,0.8,0.0142857142857142,0.0042857142857142,1.0,0,14.6,1989,-12.6,-4.6,1,9,7,20.0
0.004,0.6,0.011,0.026,27.0,17.0,-16.2,0.1,1.5,51,0.9,0.0,0.0,1.0,0,14.7,2000,-12.5,-4.7,1,9,8,23.0
0.004,0.6,0.015,0.023,27.0,13.0,-15.2,0.1,0.6,50,0.9,0.9,0.32,1.0,0,14.8,2000,-11.0,-4.7,1,9,9,24.0
0.004,0.7,0.014,0.027,33.0,20.0,-12.5,0.1,1.0,45,1.1,1.0,0.85,0.9,0,14.9,2000,-7.5,-4.4,1,9,10,27.0
0.004,0.6,0.017,0.026,36.0,23.0,-11.0,0.1,3.3,37,1.0,0.9,1.27,0.9,4,15.0,2000,-4.0,-3.9,1,9,11,26.0
0.003,0.4,0.029,0.01,28.0,19.0,-10.1,0.1,3.8,37,1.1,1.0,1.82,0.8,2,13.0,2000,0.4,-3.6,1,9,12,23.0
0.003,0.4,0.031,0.009,27.0,16.0,-9.3,0.1,4.1,37,1.1,1.0,1.99,0.8,1,16.0,2000,1.5,-3.2,1,9,13,18.0
0.004,0.4,0.032,0.009,29.0,20.0,-8.7,0.1,5.8,38,1.2,1.0,1.97,0.8,0,16.0,2000,1.1,-3.0,1,9,14,17.0
0.004,0.4,0.031,0.011,33.0,21.0,-8.2,0.1,3.4,38,1.3,1.0,1.65,0.7,0,16.0,2000,-1.0,-2.8,1,9,15,20.0
0.003,0.4,0.032,0.01,29.0,17.0,-7.7,0.1,3.9,39,1.3,1.0,1.15,0.7,0,16.0,2000,-3.6,-2.6,1,9,16,20.0
0.003,0.4,0.031,0.011,22.0,14.0,-8.9,0.1,5.4,40,1.3,1.0,0.51,0.7,0,16.0,2000,-6.2,-2.6,1,9,17,19.0
0.002,0.4,0.027,0.014,21.0,12.0,-9.7,0.1,3.1,43,1.3,0.2,0.06,0.7,0,16.0,2000,-7.9,-2.7,1,9,18,17.0
0.003,0.5,0.026,0.014,24.0,14.0,-10.2,0.1,4.2,44,1.2,0.1857142857142857,0.0557142857142857,0.7,0,16.0,2000,-8.7,-2.9,1,9,19,15.0
0.003,0.4,0.027,0.013,26.0,18.0,-10.7,0.1,2.1,48,1.3,0.1714285714285714,0.0514285714285714,0.7,0,16.0,2000,-9.2,-3.1,1,9,20,18.0
0.003,0.5,0.025,0.014,22.0,15.0,-10.9,0.1,2.9,53,1.4,0.1571428571428571,0.0471428571428571,0.7,0,16.0,2000,-9.6,-3.2,1,9,21,20.0
0.004,0.5,0.025,0.014,24.0,21.0,-11.2,0.1,2.3,55,1.4,0.1428571428571428,0.0428571428571428,0.7,0,16.0,2000,-10.0,-3.3,1,9,22,17.0
0.003,0.5,0.019,0.019,26.0,18.0,-11.7,0.1,1.8,56,1.4,0.1285714285714285,0.0385714285714285,0.7,0,16.0,2000,-10.4,-3.5,1,9,23,19.0
0.003,0.6,0.017,0.023,25.0,19.0,-12.2,0.1,1.7,57,1.4,0.1142857142857143,0.0342857142857142,0.7,0,16.0,2000,-10.8,-3.7,1,10,0,20.0
0.004,0.7,0.013,0.026,28.0,19.0,-12.4,0.1,1.4,57,1.4,0.1,0.0299999999999999,0.7,0,16.0,2000,-11.0,-3.8,1,10,1,20.0
0.005,0.7,0.015,0.024,29.0,22.0,-12.3,0.1,1.4,55,1.3,0.0857142857142857,0.0257142857142857,0.7,0,16.0,2000,-11.1,-4.0,1,10,2,25.0
0.003,0.7,0.005,0.036,30.0,21.0,-12.2,0.1,1.5,55,1.3,0.0714285714285714,0.0214285714285714,0.7,0,16.0,2000,-11.1,-4.1,1,10,3,24.0
0.004,0.8,0.002,0.039,30.0,24.0,-12.5,0.1,0.9,58,1.4,0.0571428571428571,0.0171428571428571,0.7,0,16.0,2000,-11.3,-4.2,1,10,4,25.0
0.002,0.8,0.002,0.041,32.0,23.0,-12.5,0.1,0.6,63,1.5,0.0428571428571428,0.0128571428571428,0.7,0,16.0,2000,-11.4,-4.3,1,10,5,25.0
0.003,0.9,0.002,0.042,34.0,27.0,-12.6,0.1,1.0,65,1.5,0.0285714285714285,0.0085714285714285,0.7,0,16.0,2000,-11.6,-4.4,1,10,6,25.0
0.002,0.9,0.002,0.044,33.0,26.0,-12.7,0.1,1.0,67,1.6,0.0142857142857142,0.0042857142857142,0.7,0,16.0,2000,-11.7,-4.5,1,10,7,26.0
0.003,0.9,0.005,0.039,34.0,27.0,-12.6,0.1,0.3,68,1.6,0.0,0.0,0.7,0,16.0,2000,-11.6,-4.6,1,10,8,27.0
0.003,1.0,0.008,0.037,39.0,27.0,-12.2,0.1,2.4,69,1.7,0.9,0.32,0.7,0,16.0,2000,-10.0,-4.6,1,10,9,27.0
0.004,0.9,0.011,0.035,48.0,36.0,-9.7,0.1,1.1,63,1.8,1.0,0.88,0.7,0,16.0,2000,-6.5,-4.3,1,10,10,33.0
0.004,0.8,0.017,0.028,48.0,35.0,-7.3,0.1,1.7,51,1.8,1.0,1.45,0.7,0,16.0,2000,-0.4,-3.8,1,10,11,36.0
0.003,0.7,0.019,0.026,43.0,32.0,-6.0,0.1,1.3,46,1.8,1.0,1.82,0.6,0,16.0,2000,2.8,-3.3,1,10,12,28.0
0.004,0.7,0.018,0.028,41.0,30.0,-3.8,0.1,1.2,41,1.9,1.0,1.96,0.6,0,16.0,2000,5.1,-2.8,1,10,13,27.0
0.004,0.7,0.015,0.032,44.0,34.0,-2.8,0.1,1.5,39,1.9,0.9,1.53,0.5,7,16.0,2000,2.1,-2.3,1,10,14,29.0
0.004,0.6,0.015,0.032,40.0,29.0,-3.2,0.1,1.3,38,1.8,0.2,1.0,0.5,4,15.0,2000,1.6,-1.9,1,10,15,33.0
0.004,0.6,0.011,0.035,37.0,28.0,-3.3,0.1,1.9,40,1.9,0.2,0.59,0.4,3,13.0,2000,-0.4,-1.6,1,10,16,29.0
0.003,0.6,0.01,0.034,33.0,23.0,-3.6,0.1,1.5,45,2.1,0.0,0.25,0.4,7,15.0,2000,-1.9,-1.5,1,10,17,22.0
0.003,0.6,0.01,0.034,32.0,22.0,-4.2,0.1,0.5,45,2.0,0.0,0.04,0.4,8,15.0,2000,-3.1,-1.5,1,10,18,21.0
0.003,0.5,0.017,0.025,26.0,18.0,-4.4,0.1,0.9,48,2.1,0.0,0.0371428571428571,0.4,8,15.0,2000,-3.5,-1.5,1,10,19,24.0
0.003,0.6,0.004,0.041,31.0,21.0,-4.6,0.1,0.9,51,2.2,0.0,0.0342857142857142,0.4,4,16.0,2000,-4.2,-1.6,1,10,20,26.0
0.003,0.7,0.002,0.045,36.0,23.0,-4.8,0.1,1.2,53,2.3,0.0,0.0314285714285714,0.4,7,14.0,2000,-5.1,-1.6,1,10,21,22.0
0.002,0.8,0.003,0.044,42.0,30.0,-5.4,0.1,1.9,58,2.4,0.0,0.0285714285714285,0.4,0,15.22222222222222,2000,-6.7,-1.8,1,10,22,24.0
0.003,0.6,0.01,0.03,36.0,26.0,-6.3,0.1,1.0,57,2.2,0.0,0.0257142857142857,0.4,0,16.444444444444443,2000,-7.5,-2.0,1,10,23,26.0
0.003,0.5,0.019,0.019,39.0,26.0,-6.6,0.1,2.5,64,2.4,0.0,0.0228571428571428,0.4,0,17.666666666666668,2000,-7.8,-2.2,1,11,0,25.0
0.003,0.5,0.02,0.019,39.0,27.0,-7.1,0.1,2.6,66,2.4,0.0,0.02,0.4,0,18.88888888888889,1663,-8.2,-2.4,1,11,1,28.0
0.003,0.6,0.01,0.028,43.0,30.0,-7.9,0.1,2.8,69,2.3,0.0,0.0171428571428571,0.4,0,20.11111111111111,1644,-8.4,-2.5,1,11,2,29.0
0.003,0.7,0.008,0.034,39.0,26.0,-8.5,0.1,1.2,67,2.2,0.0,0.0142857142857142,0.4,0,21.333333333333336,1827,-9.0,-2.7,1,11,3,30.0
0.003,0.8,0.004,0.038,41.0,29.0,-9.1,0.1,1.3,67,2.1,0.0,0.0114285714285714,0.4,0,22.55555555555556,1998,-9.5,-2.9,1,11,4,30.0
0.002,0.8,0.004,0.038,40.0,28.0,-9.5,0.1,1.1,69,2.1,0.0,0.0085714285714285,0.4,0,23.77777777777778,1991,-9.6,-3.1,1,11,5,32.0
0.004,0.9,0.003,0.042,42.0,30.0,-9.5,0.1,1.5,71,2.1,0.0,0.0057142857142857,0.4,0,25.0,1861,-9.4,-3.2,1,11,6,34.0
0.004,1.0,0.002,0.05,46.0,31.0,-9.1,0.1,0.9,72,2.2,0.0,0.0028571428571428,0.4,0,26.22222222222222,1902,-8.4,-3.3,1,11,7,33.0
0.004,1.1,0.003,0.053,49.0,35.0,-8.8,0.1,1.5,68,2.1,0.0,0.0,0.4,0,27.444444444444446,1979,-8.2,-3.3,1,11,8,34.0
0.003,1.0,0.003,0.047,51.0,36.0,-8.4,0.1,3.0,71,2.3,0.0,0.13,0.4,0,28.666666666666668,1881,-6.5,-3.3,1,11,9,39.0
0.004,1.0,0.004,0.047,59.0,39.0,-7.7,0.1,2.3,71,2.4,0.0,0.29,0.4,0,29.88888888888889,1660,-4.7,-3.1,1,11,10,48.0
0.004,1.0,0.005,0.044,62.0,43.0,-6.7,0.1,2.4,68,2.5,0.0,0.47,0.4,0,31.111111111111114,1679,-3.1,-2.9,1,11,11,48.0
0.004,0.9,0.007,0.044,72.0,46.0,-6.1,0.1,2.6,63,2.4,0.0,0.55,0.4,0,32.333333333333336,1821,-2.2,-2.6,1,11,12,43.0
0.004,0.9,0.008,0.042,62.0,44.0,-5.0,0.1,2.7,58,2.4,0.0,0.84,0.4,0,33.55555555555556,1959,0.2,-2.3,1,11,13,41.0
0.004,0.9,0.008,0.039,47.0,31.0,-4.3,0.1,2.2,54,2.4,0.0,0.88,0.4,0,34.77777777777778,2000,0.3,-2.0,1,11,14,44.0
0.003,0.8,0.007,0.041,48.0,36.0,-4.1,0.1,2.1,51,2.3,0.0,0.56,0.4,3,36.0,2000,-0.2,-1.7,1,11,15,40.0
0.003,0.8,0.005,0.04,46.0,33.0,-4.1,0.1,2.1,52,2.3,0.0,0.46,0.3,2,34.0,2000,-1.4,-1.5,1,11,16,37.0
0.004,0.8,0.003,0.043,43.0,31.0,-4.2,0.1,1.7,51,2.3,0.0,0.24,0.3,0,33.0,2000,-2.6,-1.5,1,11,17,33.0
0.004,0.9,0.002,0.047,43.0,32.0,-5.1,0.1,2.1,53,2.2,0.0,0.05,0.3,2,32.0,2000,-5.6,-1.6,1,11,18,32.0
0.003,0.9,0.003,0.052,39.0,29.0,-5.4,0.1,1.3,54,2.2,0.0,0.0464285714285714,0.3,9,28.0,2000,-6.0,-1.8,1,11,19,26.0
0.003,1.0,0.002,0.054,44.0,35.0,-5.7,0.1,1.4,55,2.2,0.0,0.0428571428571428,0.3,4,13.0,2000,-6.2,-1.9,1,11,20,31.0
0.005,0.8,0.001,0.046,44.0,35.0,-5.9,0.1,1.3,58,2.3,0.0,0.0392857142857142,0.3,1,10.0,2000,-6.5,-2.1,1,11,21,36.0
0.003,0.9,0.002,0.051,49.0,38.0,-6.6,0.1,2.3,61,2.3,0.0,0.0357142857142857,0.3,1,22.0,2000,-7.4,-2.2,1,11,22,42.0
0.004,1.0,0.002,0.052,43.0,35.0,-6.7,0.1,0.7,62,2.3,0.0,0.0321428571428571,0.3,9,16.0,2000,-7.1,-2.4,1,11,23,36.0
0.003,1.1,0.002,0.058,50.0,39.0,-6.1,0.1,1.9,63,2.4,0.0,0.0285714285714285,0.3,7,15.0,2000,-6.1,-2.4,1,12,0,39.0
0.004,1.2,0.003,0.056,56.0,44.0,-6.3,0.1,1.1,63,2.4,0.0,0.025,0.3,2,14.0,2000,-7.7,-2.4,1,12,1,39.0
0.003,0.9,0.002,0.046,59.0,44.0,-7.5,0.1,2.0,68,2.4,0.0,0.0214285714285714,0.3,0,13.857142857142858,1818,-8.4,-2.6,1,12,2,43.0
0.002,1.0,0.002,0.049,51.0,43.0,-8.2,0.1,2.4,71,2.3,0.0,0.0178571428571428,0.3,0,13.714285714285714,1525,-8.8,-2.8,1,12,3,39.0
0.003,1.1,0.002,0.052,56.0,43.0,-8.6,0.1,2.3,73,2.3,0.0,0.0142857142857142,0.3,0,13.571428571428571,1497,-9.0,-2.9,1,12,4,41.0
0.003,1.0,0.002,0.048,52.0,43.0,-8.9,0.1,2.1,73,2.3,0.0,0.0107142857142857,0.3,0,13.428571428571429,1506,-9.3,-3.1,1,12,5,40.0
0.002,1.0,0.002,0.048,56.0,43.0,-9.1,0.1,2.5,76,2.3,0.0,0.0071428571428571,0.3,0,13.285714285714286,1411,-9.3,-3.2,1,12,6,42.0
0.003,1.1,0.002,0.053,52.0,44.0,-9.3,0.1,2.4,77,2.3,0.0,0.0035714285714285,0.3,0,13.142857142857142,1377,-9.4,-3.4,1,12,7,46.0
0.003,1.3,0.003,0.052,57.0,47.0,-9.1,0.1,2.8,78,2.4,0.0,0.0,0.3,5,13.0,1310,-8.8,-3.5,1,12,8,49.0
0.003,1.2,0.004,0.053,60.0,48.0,-7.7,0.1,3.0,76,2.6,0.1,0.21,0.3,8,10.0,1368,-5.8,-3.4,1,12,9,51.0
0.003,1.1,0.005,0.046,72.0,56.0,-5.6,0.1,2.3,69,2.8,0.8,0.72,0.3,5,9.0,1423,-3.5,-3.1,1,12,10,59.0
0.004,0.9,0.007,0.046,73.0,58.0,-3.9,0.1,1.6,66,3.0,1.0,1.26,0.3,6,18.0,1382,1.6,-2.7,1,12,11,62.0
0.005,1.0,0.007,0.049,73.0,59.0,-1.9,0.1,2.7,63,3.3,1.0,1.73,0.3,2,18.0,1455,4.9,-2.2,1,12,12,72.0
0.003,0.9,0.005,0.047,71.0,58.0,-1.0,0.1,1.3,61,3.5,0.7,1.24,0.2,8,13.0,1459,1.8,-1.8,1,12,13,62.0
0.004,0.9,0.004,0.047,64.0,50.0,-0.7,0.1,1.0,65,3.8,0.0,0.5,0.2,9,7.0,1552,0.5,-1.4,1,12,14,47.0
0.003,1.0,0.003,0.048,60.0,45.0,-0.8,0.1,2.4,74,4.3,0.0,0.36,0.2,9,6.0,488,-0.1,-1.2,1,12,15,48.0
0.003,0.9,0.003,0.047,73.0,58.0,-1.5,0.8333333333333333,0.8,88,4.8,0.0,0.08,2.1,9,6.0,34,-0.9,-1.1,1,12,16,46.0
0.003,1.1,0.002,0.055,71.0,59.0,-1.1,1.5666666666666669,1.0,91,5.2,0.0,0.02,4.6,8,6.0,133,-1.0,-1.0,1,12,17,43.0
0.004,1.3,0.002,0.064,79.0,67.0,-0.8,2.3,1.6,91,5.3,0.0,0.01,4.6,8,5.0,430,-1.2,-0.9,1,12,18,43.0
0.003,1.4,0.002,0.064,82.0,67.0,-1.3,1.6,2.2,91,5.1,0.0,0.01,4.8,4,6.0,201,-1.4,-0.9,1,12,19,39.0
0.004,1.4,0.002,0.065,85.0,67.0,-1.2,0.9000000000000001,2.2,93,5.2,0.0,0.01,5.1,8,2.0,164,-1.4,-0.8,1,12,20,44.0
0.004,1.4,0.002,0.067,85.0,67.0,-0.9,0.2,0.2,92,5.3,0.0,0.01,5.1,8,2.0,561,-1.6,-0.8,1,12,21,44.0
0.004,1.2,0.002,0.059,84.0,63.0,-1.5,0.1333333333333333,1.6,92,5.0,0.0,0.01,5.1,9,2.0,196,-1.6,-0.8,1,12,22,49.0
0.003,1.0,0.002,0.052,79.0,53.0,-1.8,0.0666666666666666,1.1,93,5.0,0.0,0.01,5.1,6,2.0,223,-1.9,-0.8,1,12,23,43.0
0.003,1.0,0.002,0.053,77.0,54.0,-2.0,0.0,1.9,93,4.9,0.0,0.01,5.0,7,5.5,202,-1.9,-0.8,1,13,0,50.0
0.002,0.9,0.002,0.048,79.0,51.0,-2.1,0.0,2.2,95,5.0,0.0,0.01,5.0,9,9.0,262,-2.0,-0.8,1,13,1,56.0
0.003,1.0,0.002,0.051,83.0,53.0,-2.1,0.0,1.8,95,5.0,0.0,0.01,5.0,9,10.0,264,-2.0,-0.8,1,13,2,59.0
0.003,1.1,0.002,0.052,78.0,55.0,-2.4,0.0,1.7,94,4.8,0.0,0.01,5.0,4,10.0,283,-2.1,-0.8,1,13,3,51.0
0.003,1.0,0.002,0.047,81.0,52.0,-2.8,0.0033333333333333,2.3,94,4.7,0.0,0.01,5.0,4,13.0,287,-2.3,-0.9,1,13,4,56.0
0.004,1.0,0.002,0.046,78.0,50.0,-2.9,0.0066666666666666,2.0,94,4.6,0.0,0.01,4.9,4,14.0,382,-2.3,-0.9,1,13,5,52.0
0.004,1.1,0.002,0.049,82.0,55.0,-2.7,0.01,1.7,94,4.7,0.0,0.01,4.9,3,14.0,467,-2.2,-0.9,1,13,6,56.0
0.003,1.1,0.002,0.051,83.0,55.0,-3.0,0.0133333333333333,2.5,94,4.6,0.0,0.01,4.9,1,14.0,403,-2.3,-0.9,1,13,7,52.0
0.004,1.4,0.003,0.054,89.0,55.0,-2.9,0.0166666666666666,2.5,93,4.6,0.0,0.01,4.9,3,13.0,500,-2.3,-0.9,1,13,8,57.0
0.003,1.2,0.004,0.051,97.0,59.0,-2.1,0.02,2.4,94,4.9,0.0,0.1,4.6,9,13.0,537,-2.0,-0.9,1,13,9,60.0
0.003,1.1,0.005,0.052,117.0,61.0,-0.6,0.0233333333333333,2.2,91,5.4,0.4,0.27,4.2,7,10.0,597,-0.7,-0.8,1,13,10,72.0
0.004,1.1,0.006,0.056,127.0,64.0,1.4,0.0266666666666666,2.1,84,5.7,0.8,0.82,3.9,3,10.0,694,1.1,-0.7,1,13,11,73.0
0.005,1.1,0.007,0.055,142.0,70.0,2.9,0.03,2.2,77,5.8,1.0,1.7,3.4,1,9.0,735,2.1,-0.6,1,13,12,73.0
0.005,0.9,0.01,0.051,138.0,54.0,4.4,0.0333333333333333,2.0,75,6.2,1.0,1.63,2.5,3,7.0,871,3.4,-0.4,1,13,13,71.0
0.005,0.6,0.022,0.031,141.0,44.0,7.3,0.0366666666666666,3.3,66,6.7,1.0,1.53,2.476923076923077,0,7.333333333333333,1458,5.5,-0.3,1,13,14,64.0
0.005,0.6,0.026,0.029,128.0,37.0,8.2,0.04,3.4,65,7.1,1.0,1.26,2.453846153846154,0,7.666666666666667,1446,4.3,-0.1,1,13,15,60.0
0.004,0.6,0.024,0.031,111.0,37.0,8.0,0.0433333333333333,4.8,69,7.4,0.9,0.76,2.4307692307692306,8,8.0,1476,2.8,0.0,1,13,16,73.0
0.004,0.7,0.017,0.038,104.0,34.0,7.3,0.0466666666666666,3.5,73,7.4,0.0,0.16,2.407692307692308,6,7.0,1406,1.6,0.1,1,13,17,71.0
0.005,0.8,0.006,0.051,103.0,36.0,6.9,0.05,2.2,77,7.6,0.0,0.03,2.3846153846153846,7,8.0,1299,1.0,0.1,1,13,18,79.0
0.005,0.9,0.003,0.053,104.0,40.0,5.8,0.0533333333333333,2.1,80,7.4,0.0,0.0278571428571428,2.3615384615384616,0,8.161290322580646,1099,-0.1,0.2,1,13,19,82.0
0.004,0.7,0.01,0.038,106.0,39.0,5.1,0.0566666666666666,2.8,82,7.2,0.0,0.0257142857142857,2.3384615384615386,0,8.32258064516129,1031,-0.1,0.2,1,13,20,85.0
0.004,0.7,0.011,0.033,135.0,40.0,3.9,0.06,2.0,78,6.3,0.0,0.0235714285714285,2.315384615384616,0,8.483870967741936,1045,-0.2,0.2,1,13,21,85.0
0.004,0.8,0.011,0.031,178.0,46.0,2.8,0.0633333333333333,1.8,73,5.5,0.0,0.0214285714285714,2.292307692307692,0,8.64516129032258,1040,-0.2,0.2,1,13,22,84.0
0.004,0.8,0.012,0.029,204.0,49.0,1.9,0.0666666666666666,1.9,67,4.7,0.0,0.0192857142857142,2.269230769230769,0,8.806451612903226,1036,-0.4,0.3,1,13,23,79.0
0.004,0.7,0.019,0.022,192.0,48.0,0.9,0.07,1.8,63,4.1,0.0,0.0171428571428571,2.246153846153846,0,8.967741935483872,1200,-0.6,0.3,1,14,0,77.0
0.004,0.5,0.027,0.013,123.0,35.0,0.3,0.0733333333333333,1.9,60,3.8,0.0,0.0149999999999999,2.223076923076923,0,9.129032258064516,1373,-0.9,0.3,1,14,1,79.0
0.004,0.6,0.021,0.018,97.0,30.0,-0.6,0.0766666666666666,1.7,56,3.3,0.0,0.0128571428571428,2.2,0,9.290322580645162,1816,-1.4,0.3,1,14,2,83.0
0.004,0.6,0.015,0.027,82.0,28.0,-1.2,0.08,1.4,57,3.2,0.0,0.0107142857142857,2.176923076923077,0,9.451612903225806,1999,-1.9,0.3,1,14,3,78.0
0.003,0.7,0.009,0.033,75.0,29.0,-2.1,0.0833333333333333,1.0,63,3.3,0.0,0.0085714285714285,2.1538461538461537,0,9.612903225806452,1977,-2.4,0.3,1,14,4,81.0
0.003,0.8,0.006,0.036,70.0,27.0,-2.4,0.0866666666666666,1.6,63,3.2,0.0,0.0064285714285714,2.1307692307692307,0,9.774193548387096,2000,-2.8,0.3,1,14,5,78.0
0.003,0.7,0.004,0.037,68.0,29.0,-2.8,0.09,2.6,63,3.1,0.0,0.0042857142857142,2.107692307692308,0,9.935483870967742,1998,-3.2,0.2,1,14,6,82.0
0.002,0.8,0.003,0.043,70.0,28.0,-3.1,0.0933333333333333,1.9,67,3.3,0.0,0.0021428571428571,2.0846153846153848,0,10.096774193548388,1891,-3.7,0.1,1,14,7,83.0
0.004,1.1,0.003,0.053,72.0,30.0,-3.4,0.0966666666666666,1.0,70,3.3,0.0,0.0,2.0615384615384618,0,10.258064516129032,1951,-4.2,-0.2,1,14,8,89.0
0.004,1.1,0.005,0.049,82.0,32.0,-3.0,0.1,2.5,70,3.4,0.4,0.25,2.0384615384615383,0,10.419354838709678,1997,-3.1,-0.4,1,14,9,97.0
0.004,0.9,0.008,0.045,83.0,35.0,-0.6,0.1033333333333333,1.4,61,3.6,1.0,0.76,2.0153846153846158,0,10.580645161290322,2000,-0.9,-0.4,1,14,10,117.0
0.005,0.8,0.011,0.042,65.0,31.0,1.4,0.1066666666666666,1.7,43,2.9,1.0,1.28,1.9923076923076923,0,10.741935483870968,2000,0.3,-0.3,1,14,11,127.0
0.003,0.6,0.018,0.033,52.0,26.0,3.3,0.11,3.2,32,2.5,1.0,1.63,1.9692307692307691,0,10.903225806451612,2000,2.3,-0.2,1,14,12,142.0
0.004,0.6,0.018,0.033,55.0,24.0,4.7,0.1133333333333333,3.1,33,2.8,1.0,1.78,1.9461538461538463,0,11.064516129032258,2000,4.8,0.0,1,14,13,138.0
0.005,0.6,0.02,0.031,58.0,22.0,5.9,0.1166666666666666,3.7,31,2.9,1.0,1.7,1.9230769230769231,0,11.225806451612904,2000,5.6,0.1,1,14,14,141.0
0.004,0.5,0.026,0.024,59.0,23.0,6.8,0.12,2.4,29,2.9,1.0,1.42,1.9,0,11.387096774193548,2000,4.5,0.1,1,14,15,128.0
0.004,0.6,0.02,0.032,68.0,24.0,6.8,0.1233333333333333,2.4,30,3.0,1.0,0.9,1.876923076923077,0,11.548387096774194,2000,1.8,0.2,1,14,16,111.0
0.004,0.7,0.009,0.047,78.0,25.0,5.9,0.1266666666666666,2.4,33,3.1,0.6,0.44,1.853846153846154,0,11.709677419354838,2000,-0.4,0.2,1,14,17,104.0
