측정일시,SO2,CO,O3,NO2,PM10,PM25
2022-02-16 20:00:00,0.003,0.4,0.035,0.011,21.0,11.0
2022-02-16 21:00:00,0.003,0.4,0.034,0.01,22.0,13.0
2022-02-16 22:00:00,0.003,0.4,0.033,0.012,22.0,16.0
2022-02-16 23:00:00,0.003,0.4,0.033,0.011,22.0,16.0
2022-02-17 00:00:00,0.003,0.4,0.033,0.01,23.0,17.0
2022-02-17 01:00:00,0.003,0.4,0.034,0.011,23.0,17.0
2022-02-17 02:00:00,0.003,0.4,0.032,0.009,25.0,20.0
2022-02-17 03:00:00,0.003,0.4,0.032,0.009,24.0,17.0
2022-02-17 04:00:00,0.003,0.4,0.03,0.011,22.0,19.0
2022-02-17 05:00:00,0.003,0.4,0.025,0.015,22.0,15.0
2022-02-17 06:00:00,0.003,0.4,0.025,0.015,24.0,20.0
2022-02-17 07:00:00,0.003,0.4,0.024,0.015,24.0,18.0
2022-02-17 08:00:00,0.003,0.4,0.024,0.015,27.0,20.0
2022-02-17 09:00:00,0.003,0.4,0.026,0.014,23.0,16.0
2022-02-17 10:00:00,0.004,0.4,0.028,0.013,26.0,20.0
2022-02-17 11:00:00,0.003,0.4,0.029,0.014,30.0,22.0
2022-02-17 12:00:00,0.004,0.4,0.031,0.013,28.0,24.0
2022-02-17 13:00:00,0.003,0.5,0.03,0.016,34.0,25.0
2022-02-17 14:00:00,0.003,0.5,0.031,0.017,35.0,27.0
2022-02-17 15:00:00,0.003,0.5,0.029,0.02,32.0,25.0
2022-02-17 16:00:00,0.003,0.5,0.027,0.025,44.0,30.0
2022-02-17 17:00:00,0.003,0.5,0.024,0.026,41.0,32.0
2022-02-17 18:00:00,0.004,0.5,0.022,0.028,38.0,31.0
2022-02-17 19:00:00,0.003,0.6,0.018,0.031,36.0,28.0
2022-02-17 20:00:00,0.004,0.6,0.02,0.03,37.0,30.0
2022-02-17 21:00:00,0.003,0.5,0.023,0.025,33.0,27.0
2022-02-17 22:00:00,0.003,0.6,0.018,0.031,33.0,27.0
2022-02-17 23:00:00,0.003,0.6,0.007,0.045,31.0,25.0
2022-02-18 00:00:00,0.003,0.6,0.01,0.043,33.0,29.0
2022-02-18 01:00:00,0.003,0.7,0.002,0.052,33.0,27.0
2022-02-18 02:00:00,0.003,0.8,0.002,0.052,37.0,29.0
2022-02-18 03:00:00,0.004,0.7,0.004,0.046,34.0,29.0
2022-02-18 04:00:00,0.003,0.8,0.002,0.045,37.0,31.0
2022-02-18 05:00:00,0.003,0.8,0.002,0.048,36.0,32.0
2022-02-18 06:00:00,0.004,0.9,0.002,0.05,37.0,35.0
2022-02-18 07:00:00,0.003,1.0,0.002,0.051,39.0,34.0
2022-02-18 08:00:00,0.004,0.8,0.005,0.048,39.0,34.0
2022-02-18 09:00:00,0.004,0.7,0.009,0.041,38.0,29.0
2022-02-18 10:00:00,0.004,0.7,0.014,0.036,40.0,33.0
2022-02-18 11:00:00,0.004,0.6,0.016,0.036,42.0,32.0
2022-02-18 12:00:00,0.004,0.6,0.019,0.033,44.0,31.0
2022-02-18 13:00:00,0.003,0.6,0.019,0.036,42.0,30.0
2022-02-18 14:00:00,0.003,0.6,0.019,0.037,43.0,32.0
2022-02-18 15:00:00,0.0032500000000000003,0.625,0.015,0.04325,49.75,35.75
2022-02-18 16:00:00,0.0035,0.6499999999999999,0.011,0.0495,56.5,39.5
2022-02-18 17:00:00,0.00375,0.6749999999999999,0.006999999999999999,0.05575,63.25,43.25
2022-02-18 18:00:00,0.004,0.7,0.003,0.062,70.0,47.0
2022-02-18 19:00:00,0.004,0.6,0.003,0.058,54.0,38.0
2022-02-18 20:00:00,0.004,0.7,0.004,0.056,46.0,38.0
2022-02-18 21:00:00,0.004,0.7,0.003,0.054,42.0,31.0
2022-02-18 22:00:00,0.004,0.8,0.002,0.054,47.0,35.0
2022-02-18 23:00:00,0.003,0.7,0.003,0.049,46.0,38.0
2022-02-19 00:00:00,0.004,0.6,0.01,0.035,44.0,42.0
2022-02-19 01:00:00,0.003,0.6,0.018,0.024,42.0,35.0
2022-02-19 02:00:00,0.003,0.6,0.013,0.032,42.0,37.0
2022-02-19 03:00:00,0.003,0.6,0.009,0.036,42.0,36.0
2022-02-19 04:00:00,0.003,0.6,0.015,0.028,46.0,38.0
2022-02-19 05:00:00,0.003,0.6,0.018,0.026,43.0,37.0
2022-02-19 06:00:00,0.003,0.6,0.006,0.04,47.0,41.0
2022-02-19 07:00:00,0.003,0.6,0.012,0.032,45.0,39.0
2022-02-19 08:00:00,0.003,0.6,0.014,0.034,43.0,37.0
2022-02-19 09:00:00,0.003,0.6,0.017,0.031,37.0,30.0
2022-02-19 10:00:00,0.003,0.5,0.022,0.026,41.0,31.0
2022-02-19 11:00:00,0.003,0.5,0.023,0.024,38.0,28.0
2022-02-19 12:00:00,0.003,0.5,0.03,0.019,36.0,26.0
2022-02-19 13:00:00,0.003,0.4,0.035,0.014,38.0,29.0
2022-02-19 14:00:00,0.003,0.4,0.041,0.011,38.0,30.0
2022-02-19 15:00:00,0.004,0.4,0.041,0.011,36.0,27.0
2022-02-19 16:00:00,0.003,0.5,0.039,0.013,44.0,34.0
2022-02-19 17:00:00,0.003,0.5,0.034,0.017,44.0,32.0
2022-02-19 18:00:00,0.003,0.5,0.035,0.015,40.0,29.0
2022-02-19 19:00:00,0.003,0.5,0.035,0.013,38.0,25.0
2022-02-19 20:00:00,0.002,0.4,0.037,0.009,46.0,24.0
2022-02-19 21:00:00,0.003,0.3,0.038,0.007,30.0,14.0
2022-02-19 22:00:00,0.002,0.4,0.036,0.009,26.0,13.0
2022-02-19 23:00:00,0.003,0.4,0.034,0.01,27.0,15.0
2022-02-20 00:00:00,0.003,0.4,0.033,0.011,28.0,17.0
2022-02-20 01:00:00,0.003,0.4,0.035,0.008,26.0,17.0
2022-02-20 02:00:00,0.002,0.4,0.035,0.006,35.0,16.0
2022-02-20 03:00:00,0.003,0.4,0.035,0.006,49.0,18.0
2022-02-20 04:00:00,0.003,0.4,0.033,0.007,42.0,20.0
2022-02-20 05:00:00,0.003,0.4,0.032,0.007,35.0,21.0
2022-02-20 06:00:00,0.003,0.4,0.031,0.008,39.0,21.0
2022-02-20 07:00:00,0.003,0.4,0.031,0.01,35.0,24.0
2022-02-20 08:00:00,0.003,0.4,0.031,0.009,36.0,22.0
2022-02-20 09:00:00,0.003,0.4,0.034,0.008,29.0,20.0
2022-02-20 10:00:00,0.003,0.4,0.037,0.006,32.0,20.0
2022-02-20 11:00:00,0.002,0.3,0.039,0.006,25.0,16.0
2022-02-20 12:00:00,0.003,0.3,0.04,0.006,27.0,13.0
2022-02-20 13:00:00,0.003,0.3,0.041,0.005,25.0,12.0
2022-02-20 14:00:00,0.002,0.3,0.042,0.006,28.0,16.0
2022-02-20 15:00:00,0.003,0.4,0.044,0.006,32.0,15.0
2022-02-20 16:00:00,0.003,0.3,0.043,0.007,35.0,13.0
2022-02-20 17:00:00,0.003,0.4,0.04,0.01,32.0,16.0
2022-02-20 18:00:00,0.003,0.4,0.038,0.012,29.0,16.0
2022-02-20 19:00:00,0.003,0.4,0.038,0.012,23.0,12.0
2022-02-20 20:00:00,0.003,0.4,0.039,0.011,23.0,11.0
2022-02-20 21:00:00,0.003,0.4,0.037,0.011,21.0,12.0
2022-02-20 22:00:00,0.003,0.4,0.033,0.013,22.0,14.0
2022-02-20 23:00:00,0.003,0.4,0.032,0.014,22.0,14.0
2022-02-21 00:00:00,0.003,0.4,0.032,0.014,23.0,14.0
2022-02-21 01:00:00,0.003,0.4,0.034,0.011,20.0,14.0
2022-02-21 02:00:00,0.003,0.4,0.036,0.01,18.0,14.0
2022-02-21 03:00:00,0.002,0.4,0.029,0.017,18.0,12.0
2022-02-21 04:00:00,0.003,0.4,0.022,0.025,21.0,14.0
2022-02-21 05:00:00,0.002,0.5,0.018,0.03,19.0,13.0
2022-02-21 06:00:00,0.003,0.6,0.003,0.048,21.0,15.0
2022-02-21 07:00:00,0.003,0.7,0.002,0.055,22.0,16.0
2022-02-21 08:00:00,0.004,0.8,0.004,0.056,26.0,18.0
2022-02-21 09:00:00,0.003,0.6,0.013,0.039,26.0,16.0
2022-02-21 10:00:00,0.004,0.6,0.017,0.033,30.0,20.0
2022-02-21 11:00:00,0.004,0.6,0.022,0.029,31.0,18.0
2022-02-21 12:00:00,0.003,0.6,0.023,0.027,33.0,22.0
2022-02-21 13:00:00,0.003,0.5,0.031,0.02,30.0,18.0
2022-02-21 14:00:00,0.003,0.4,0.038,0.013,40.0,19.0
2022-02-21 15:00:00,0.003,0.4,0.038,0.013,39.0,17.0
2022-02-21 16:00:00,0.003,0.4,0.038,0.014,35.0,17.0
2022-02-21 17:00:00,0.003,0.4,0.038,0.015,33.0,18.0
2022-02-21 18:00:00,0.003,0.5,0.033,0.017,33.0,20.0
2022-02-21 19:00:00,0.003,0.4,0.033,0.016,29.0,19.0
2022-02-21 20:00:00,0.003,0.4,0.037,0.012,32.0,18.0
2022-02-21 21:00:00,0.003,0.5,0.035,0.012,25.0,18.0
2022-02-21 22:00:00,0.003,0.5,0.037,0.01,29.0,21.0
2022-02-21 23:00:00,0.003,0.4,0.037,0.011,26.0,20.0
2022-02-22 00:00:00,0.002,0.5,0.035,0.012,29.0,22.0
2022-02-22 01:00:00,0.003,0.4,0.034,0.012,28.0,22.0
2022-02-22 02:00:00,0.003,0.4,0.036,0.01,29.0,20.0
2022-02-22 03:00:00,0.003,0.4,0.034,0.01,26.0,21.0
2022-02-22 04:00:00,0.003,0.4,0.033,0.01,29.0,20.0
2022-02-22 05:00:00,0.003,0.4,0.03,0.012,26.0,19.0
2022-02-22 06:00:00,0.002,0.4,0.026,0.016,26.0,17.0
2022-02-22 07:00:00,0.003,0.4,0.023,0.021,26.0,16.0
2022-02-22 08:00:00,0.003,0.4,0.027,0.018,26.0,15.0
2022-02-22 09:00:00,0.003,0.4,0.033,0.013,24.0,10.0
2022-02-22 10:00:00,0.004,0.4,0.032,0.015,25.0,13.0
2022-02-22 11:00:00,0.003,0.4,0.035,0.012,27.0,13.0
2022-02-22 12:00:00,0.003,0.4,0.037,0.011,32.0,16.0
2022-02-22 13:00:00,0.003,0.4,0.037,0.01,35.0,19.0
2022-02-22 14:00:00,0.003,0.4,0.039,0.011,37.0,19.0
2022-02-22 15:00:00,0.003,0.4,0.039,0.012,36.0,19.0
2022-02-22 16:00:00,0.003,0.4,0.038,0.012,37.0,21.0
2022-02-22 17:00:00,0.002,0.4,0.035,0.015,35.0,19.0
2022-02-22 18:00:00,0.003,0.4,0.034,0.015,36.0,17.0
2022-02-22 19:00:00,0.003,0.4,0.035,0.012,33.0,15.0
2022-02-22 20:00:00,0.003,0.4,0.037,0.011,28.0,14.0
2022-02-22 21:00:00,0.003,0.4,0.035,0.01,26.0,12.0
2022-02-22 22:00:00,0.003,0.4,0.035,0.011,29.0,14.0
2022-02-22 23:00:00,0.003,0.4,0.036,0.01,27.0,13.0
2022-02-23 00:00:00,0.003,0.4,0.032,0.012,31.0,14.0
2022-02-23 01:00:00,0.003,0.4,0.032,0.012,24.0,13.0
2022-02-23 02:00:00,0.003,0.4,0.031,0.013,26.0,15.0
2022-02-23 03:00:00,0.003,0.4,0.031,0.013,22.0,13.0
2022-02-23 04:00:00,0.003,0.5,0.03,0.012,25.0,16.0
2022-02-23 05:00:00,0.003,0.5,0.027,0.016,23.0,15.0
2022-02-23 06:00:00,0.003,0.5,0.023,0.019,23.0,16.0
2022-02-23 07:00:00,0.003,0.5,0.019,0.021,27.0,17.0
2022-02-23 08:00:00,0.003,0.5,0.021,0.022,25.0,14.0
2022-02-23 09:00:00,0.004,0.5,0.026,0.018,23.0,14.0
2022-02-23 10:00:00,0.003,0.4,0.028,0.018,30.0,17.0
2022-02-23 11:00:00,0.003,0.4,0.032,0.015,27.0,16.0
2022-02-23 12:00:00,0.003,0.4,0.035,0.012,27.0,16.0
2022-02-23 13:00:00,0.003,0.4,0.038,0.012,26.0,15.0
2022-02-23 14:00:00,0.003,0.4,0.04,0.011,28.0,18.0
2022-02-23 15:00:00,0.003,0.4,0.041,0.009,26.0,15.0
2022-02-23 16:00:00,0.003,0.4,0.041,0.01,30.0,14.0
2022-02-23 17:00:00,0.003,0.4,0.039,0.013,30.0,19.0
2022-02-23 18:00:00,0.003,0.4,0.035,0.014,29.0,16.0
2022-02-23 19:00:00,0.002,0.4,0.032,0.016,27.0,13.0
2022-02-23 20:00:00,0.002,0.4,0.035,0.012,25.0,12.0
2022-02-23 21:00:00,0.003,0.4,0.034,0.013,20.0,10.0
2022-02-23 22:00:00,0.003,0.4,0.033,0.012,22.0,9.0
2022-02-23 23:00:00,0.003,0.4,0.032,0.013,22.0,12.0
2022-02-24 00:00:00,0.003,0.4,0.032,0.012,25.0,13.0
2022-02-24 01:00:00,0.003,0.4,0.031,0.013,25.0,14.0
2022-02-24 02:00:00,0.003,0.4,0.036,0.01,24.0,13.0
2022-02-24 03:00:00,0.003,0.4,0.035,0.011,23.0,14.0
2022-02-24 04:00:00,0.003,0.4,0.034,0.014,23.0,12.0
2022-02-24 05:00:00,0.003,0.4,0.026,0.022,21.0,14.0
2022-02-24 06:00:00,0.003,0.5,0.021,0.028,23.0,15.0
2022-02-24 07:00:00,0.003,0.6,0.01,0.041,22.0,15.0
2022-02-24 08:00:00,0.003,0.6,0.017,0.034,27.0,15.0
2022-02-24 09:00:00,0.003,0.5,0.032,0.018,22.0,12.0
2022-02-24 10:00:00,0.003,0.5,0.033,0.019,24.0,17.0
2022-02-24 11:00:00,0.004,0.4,0.039,0.014,27.0,17.0
2022-02-24 12:00:00,0.003,0.5,0.038,0.015,34.0,21.0
2022-02-24 13:00:00,0.004,0.4,0.042,0.015,35.0,23.0
2022-02-24 14:00:00,0.004,0.4,0.042,0.015,41.0,27.0
2022-02-24 15:00:00,0.003,0.4,0.044,0.013,40.0,22.0
2022-02-24 16:00:00,0.004,0.4,0.043,0.014,32.0,19.0
2022-02-24 17:00:00,0.003,0.4,0.041,0.017,33.0,22.0
2022-02-24 18:00:00,0.003,0.5,0.032,0.025,33.0,21.0
2022-02-24 19:00:00,0.003,0.6,0.02,0.04,30.0,23.0
2022-02-24 20:00:00,0.003,0.7,0.012,0.046,31.0,24.0
2022-02-24 21:00:00,0.003,0.8,0.005,0.055,31.0,23.0
2022-02-24 22:00:00,0.003,0.8,0.002,0.061,31.0,24.0
2022-02-24 23:00:00,0.003,0.9,0.002,0.062,33.0,26.0
2022-02-25 00:00:00,0.002,0.8,0.002,0.061,36.0,29.0
2022-02-25 01:00:00,0.003,0.9,0.002,0.061,36.0,29.0
2022-02-25 02:00:00,0.003,0.9,0.002,0.059,41.0,33.0
2022-02-25 03:00:00,0.003,0.8,0.002,0.055,42.0,33.0
2022-02-25 04:00:00,0.003,0.9,0.002,0.052,43.0,36.0
2022-02-25 05:00:00,0.003,0.9,0.002,0.056,43.0,36.0
2022-02-25 06:00:00,0.003,0.9,0.002,0.059,45.0,38.0
2022-02-25 07:00:00,0.003,0.9,0.002,0.057,46.0,39.0
2022-02-25 08:00:00,0.003,0.9,0.003,0.059,50.0,42.0
2022-02-25 09:00:00,0.004,1.0,0.005,0.057,58.0,49.0
2022-02-25 10:00:00,0.004,1.0,0.007,0.059,69.0,56.0
2022-02-25 11:00:00,0.005,0.8,0.012,0.051,71.0,57.0
2022-02-25 12:00:00,0.005,0.7,0.025,0.042,80.0,62.0
2022-02-25 13:00:00,0.004,0.6,0.046,0.025,95.0,68.0
2022-02-25 14:00:00,0.004,0.6,0.045,0.025,97.0,69.0
2022-02-25 15:00:00,0.004,0.6,0.052,0.021,95.0,68.0
2022-02-25 16:00:00,0.004,0.6,0.048,0.026,97.0,76.0
2022-02-25 17:00:00,0.003,0.6,0.044,0.031,96.0,74.0
2022-02-25 18:00:00,0.003,0.7,0.042,0.031,94.0,72.0
2022-02-25 19:00:00,0.003,0.7,0.043,0.029,95.0,70.0
2022-02-25 20:00:00,0.003,0.6,0.047,0.027,94.0,68.0
2022-02-25 21:00:00,0.003,0.6,0.048,0.025,91.0,66.0
2022-02-25 22:00:00,0.003,0.6,0.05,0.022,87.0,66.0
2022-02-25 23:00:00,0.003,0.5,0.051,0.019,89.0,65.0
2022-02-26 00:00:00,0.003,0.6,0.053,0.017,89.0,62.0
2022-02-26 01:00:00,0.003,0.6,0.054,0.015,86.0,62.0
2022-02-26 02:00:00,0.003,0.6,0.052,0.016,86.0,62.0
2022-02-26 03:00:00,0.003,0.6,0.05,0.015,82.0,63.0
2022-02-26 04:00:00,0.004,0.6,0.05,0.016,75.0,59.0
2022-02-26 05:00:00,0.003,0.5,0.055,0.013,75.0,57.0
2022-02-26 06:00:00,0.003,0.5,0.05,0.016,71.0,53.0
2022-02-26 07:00:00,0.003,0.5,0.043,0.021,68.0,54.0
2022-02-26 08:00:00,0.003,0.6,0.036,0.027,75.0,61.0
2022-02-26 09:00:00,0.003,0.5,0.044,0.021,71.0,55.0
2022-02-26 10:00:00,0.003,0.5,0.046,0.02,60.0,41.0
2022-02-26 11:00:00,0.003,0.5,0.047,0.019,57.0,40.0
2022-02-26 12:00:00,0.004,0.5,0.049,0.019,56.0,35.0
2022-02-26 13:00:00,0.004,0.4,0.053,0.017,53.0,30.0
2022-02-26 14:00:00,0.003,0.4,0.053,0.017,53.0,30.0
2022-02-26 15:00:00,0.003,0.4,0.053,0.016,48.0,25.0
2022-02-26 16:00:00,0.003,0.4,0.055,0.015,46.0,22.0
2022-02-26 17:00:00,0.003,0.4,0.055,0.016,44.0,24.0
2022-02-26 18:00:00,0.003,0.5,0.053,0.018,46.0,29.0
2022-02-26 19:00:00,0.002,0.6,0.051,0.018,55.0,35.0
2022-02-26 20:00:00,0.003,0.6,0.043,0.017,80.0,57.0
2022-02-26 21:00:00,0.002,0.6,0.045,0.013,84.0,68.0
2022-02-26 22:00:00,0.003,0.6,0.041,0.014,66.0,56.0
2022-02-26 23:00:00,0.003,0.6,0.037,0.015,66.0,58.0
2022-02-27 00:00:00,0.002,0.6,0.036,0.015,63.0,50.0
2022-02-27 01:00:00,0.002,0.6,0.037,0.015,59.0,45.0
2022-02-27 02:00:00,0.003,0.5,0.035,0.017,57.0,46.0
2022-02-27 03:00:00,0.003,0.5,0.034,0.016,58.0,44.0
2022-02-27 04:00:00,0.003,0.5,0.033,0.017,58.0,45.0
2022-02-27 05:00:00,0.002,0.6,0.026,0.022,55.0,41.0
2022-02-27 06:00:00,0.003,0.5,0.024,0.024,55.0,37.0
2022-02-27 07:00:00,0.003,0.6,0.017,0.03,50.0,33.0
2022-02-27 08:00:00,0.003,0.6,0.016,0.033,45.0,29.0
2022-02-27 09:00:00,0.004,0.5,0.024,0.027,54.0,34.0
2022-02-27 10:00:00,0.003,0.5,0.031,0.021,53.0,31.0
2022-02-27 11:00:00,0.004,0.4,0.039,0.017,45.0,20.0
2022-02-27 12:00:00,0.004,0.3,0.043,0.013,44.0,15.0
2022-02-27 13:00:00,0.003,0.4,0.046,0.013,39.0,13.0
2022-02-27 14:00:00,0.004,0.4,0.046,0.013,38.0,16.0
2022-02-27 15:00:00,0.003,0.4,0.047,0.014,40.0,15.0
2022-02-27 16:00:00,0.003,0.4,0.046,0.014,38.0,17.0
2022-02-27 17:00:00,0.003,0.4,0.046,0.016,35.0,15.0
2022-02-27 18:00:00,0.003,0.4,0.041,0.019,34.0,13.0
2022-02-27 19:00:00,0.003,0.5,0.036,0.025,32.0,13.0
2022-02-27 20:00:00,0.003,0.5,0.034,0.025,35.0,14.0
2022-02-27 21:00:00,0.003,0.4,0.029,0.026,32.0,13.0
2022-02-27 22:00:00,0.003,0.4,0.029,0.026,33.0,15.0
2022-02-27 23:00:00,0.003,0.4,0.031,0.023,32.0,13.0
2022-02-28 00:00:00,0.002,0.4,0.03,0.023,32.0,13.0
2022-02-28 01:00:00,0.003,0.4,0.032,0.02,32.0,14.0
2022-02-28 02:00:00,0.002,0.4,0.036,0.015,34.0,12.0
2022-02-28 03:00:00,0.002,0.4,0.035,0.016,32.0,13.0
2022-02-28 04:00:00,0.003,0.4,0.035,0.015,35.0,13.0
2022-02-28 05:00:00,0.003,0.4,0.028,0.023,34.0,12.0
2022-02-28 06:00:00,0.003,0.5,0.01,0.04,35.0,17.0
2022-02-28 07:00:00,0.003,0.5,0.007,0.044,36.0,17.0
2022-02-28 08:00:00,0.002,0.6,0.01,0.044,43.0,20.0
2022-02-28 09:00:00,0.004,0.6,0.018,0.036,39.0,17.0
2022-02-28 10:00:00,0.004,0.6,0.026,0.031,43.0,21.0
2022-02-28 11:00:00,0.004,0.5,0.032,0.027,44.0,19.0
2022-02-28 12:00:00,0.005,0.6,0.031,0.03,42.0,18.0
2022-02-28 13:00:00,0.004,0.5,0.033,0.03,41.0,19.0
2022-02-28 14:00:00,0.004,0.5,0.034,0.031,42.0,22.0
2022-02-28 15:00:00,0.005,0.5,0.033,0.033,44.0,20.0
2022-02-28 16:00:00,0.005,0.6,0.031,0.035,46.0,21.0
2022-02-28 17:00:00,0.004,0.7,0.021,0.045,46.0,23.0
2022-02-28 18:00:00,0.004,0.6,0.013,0.052,45.0,24.0
2022-02-28 19:00:00,0.004,0.9,0.006,0.063,45.0,23.0
2022-02-28 20:00:00,0.005,1.1,0.003,0.069,58.0,33.0
2022-02-28 21:00:00,0.004,1.4,0.003,0.071,53.0,30.0
2022-02-28 22:00:00,0.004,0.8,0.009,0.055,44.0,27.0
2022-02-28 23:00:00,0.004,0.4,0.023,0.035,33.0,18.0
2022-03-01 00:00:00,0.004,0.4,0.031,0.028,28.0,17.0
2022-03-01 01:00:00,0.003,0.4,0.034,0.023,23.0,13.0
2022-03-01 02:00:00,0.004,0.3,0.041,0.016,20.0,12.0
2022-03-01 03:00:00,0.004,0.3,0.042,0.016,19.0,11.0
2022-03-01 04:00:00,0.003,0.4,0.038,0.016,20.0,17.0
2022-03-01 05:00:00,0.003,0.4,0.03,0.021,22.0,15.0
2022-03-01 06:00:00,0.003,0.5,0.022,0.028,29.0,19.0
2022-03-01 07:00:00,0.003,0.4,0.028,0.021,36.0,16.0
2022-03-01 08:00:00,0.003,0.5,0.016,0.033,43.0,21.0
2022-03-01 09:00:00,0.003,0.6,0.01,0.042,41.0,23.0
2022-03-01 10:00:00,0.003,0.6,0.01,0.041,45.0,29.0
2022-03-01 11:00:00,0.003,0.4,0.03,0.026,41.0,26.0
2022-03-01 12:00:00,0.003,0.4,0.029,0.028,39.0,25.0
2022-03-01 13:00:00,0.003,0.4,0.032,0.022,53.0,33.0
2022-03-01 14:00:00,0.003,0.4,0.041,0.015,73.0,36.0
2022-03-01 15:00:00,0.003,0.4,0.049,0.013,63.0,37.0
2022-03-01 16:00:00,0.003,0.4,0.049,0.013,41.0,29.0
2022-03-01 17:00:00,0.003,0.5,0.048,0.014,40.0,32.0
2022-03-01 18:00:00,0.003,0.5,0.045,0.016,45.0,37.0
2022-03-01 19:00:00,0.003,0.6,0.036,0.022,43.0,36.0
2022-03-01 20:00:00,0.002,0.5,0.038,0.015,34.0,27.0
2022-03-01 21:00:00,0.003,0.4,0.04,0.011,25.0,20.0
2022-03-01 22:00:00,0.003,0.4,0.037,0.011,25.0,20.0
2022-03-01 23:00:00,0.002,0.4,0.036,0.011,21.0,14.0
2022-03-02 00:00:00,0.002,0.4,0.034,0.012,20.0,11.0
2022-03-02 01:00:00,0.003,0.4,0.034,0.013,21.0,14.0
2022-03-02 02:00:00,0.002,0.4,0.029,0.015,22.0,17.0
2022-03-02 03:00:00,0.002,0.4,0.024,0.02,20.0,14.0
2022-03-02 04:00:00,0.003,0.4,0.029,0.015,18.0,13.0
2022-03-02 05:00:00,0.002,0.6,0.015,0.03,18.0,13.0
2022-03-02 06:00:00,0.002,0.6,0.008,0.037,19.0,14.0
2022-03-02 07:00:00,0.002,0.7,0.006,0.041,21.0,14.0
2022-03-02 08:00:00,0.003,0.6,0.014,0.034,18.0,10.0
2022-03-02 09:00:00,0.003,0.6,0.018,0.031,21.0,13.0
2022-03-02 10:00:00,0.004,0.5,0.025,0.025,29.0,19.0
2022-03-02 11:00:00,0.004,0.5,0.031,0.021,26.0,15.0
2022-03-02 12:00:00,0.004,0.5,0.029,0.028,33.0,16.0
2022-03-02 13:00:00,0.004,0.5,0.036,0.022,35.0,19.0
2022-03-02 14:00:00,0.004,0.4,0.041,0.016,33.0,17.0
2022-03-02 15:00:00,0.004,0.4,0.042,0.017,36.0,13.0
2022-03-02 16:00:00,0.004,0.4,0.04,0.019,34.0,12.0
2022-03-02 17:00:00,0.004,0.4,0.039,0.02,28.0,14.0
2022-03-02 18:00:00,0.004,0.5,0.036,0.024,28.0,17.0
2022-03-02 19:00:00,0.003,0.5,0.036,0.026,30.0,17.0
2022-03-02 20:00:00,0.003,0.5,0.032,0.032,36.0,20.0
2022-03-02 21:00:00,0.003,0.5,0.031,0.031,39.0,25.0
2022-03-02 22:00:00,0.003,0.5,0.033,0.029,43.0,27.0
2022-03-02 23:00:00,0.003,0.5,0.036,0.025,40.0,26.0
2022-03-03 00:00:00,0.003,0.5,0.036,0.024,46.0,28.0
2022-03-03 01:00:00,0.003,0.5,0.039,0.02,44.0,27.0
2022-03-03 02:00:00,0.003,0.5,0.038,0.019,48.0,30.0
2022-03-03 03:00:00,0.002,0.5,0.035,0.021,49.0,31.0
2022-03-03 04:00:00,0.003,0.5,0.029,0.024,53.0,35.0
2022-03-03 05:00:00,0.003,0.5,0.023,0.029,54.0,35.0
2022-03-03 06:00:00,0.003,0.6,0.011,0.041,55.0,37.0
2022-03-03 07:00:00,0.003,0.7,0.008,0.044,55.0,36.0
2022-03-03 08:00:00,0.003,0.7,0.018,0.034,52.0,30.0
2022-03-03 09:00:00,0.003,0.6,0.028,0.025,45.0,26.0
2022-03-03 10:00:00,0.004,0.4,0.036,0.018,43.0,25.0
2022-03-03 11:00:00,0.003,0.5,0.035,0.021,36.0,16.0
2022-03-03 12:00:00,0.003,0.5,0.033,0.025,42.0,16.0
2022-03-03 13:00:00,0.003,0.4,0.034,0.025,38.0,18.0
2022-03-03 14:00:00,0.004,0.5,0.032,0.036,46.0,28.0
2022-03-03 15:00:00,0.004,0.4,0.04,0.024,50.0,26.0
2022-03-03 16:00:00,0.004,0.4,0.047,0.017,46.0,18.0
2022-03-03 17:00:00,0.004,0.5,0.043,0.021,42.0,20.0
2022-03-03 18:00:00,0.004,0.5,0.038,0.025,45.0,21.0
2022-03-03 19:00:00,0.004,0.6,0.025,0.035,38.0,19.0
2022-03-03 20:00:00,0.003,0.6,0.014,0.047,43.0,20.0
2022-03-03 21:00:00,0.003,0.8,0.004,0.056,44.0,23.0
2022-03-03 22:00:00,0.004,0.9,0.003,0.062,48.0,26.0
2022-03-03 23:00:00,0.005,1.0,0.003,0.062,47.0,26.0
2022-03-04 00:00:00,0.004,0.9,0.003,0.063,46.0,26.0
2022-03-04 01:00:00,0.004,1.0,0.003,0.064,45.0,26.0
2022-03-04 02:00:00,0.004,1.0,0.003,0.064,53.0,32.0
2022-03-04 03:00:00,0.003,0.9,0.003,0.059,46.0,26.0
2022-03-04 04:00:00,0.004,0.8,0.003,0.056,44.0,28.0
2022-03-04 05:00:00,0.004,0.8,0.003,0.053,43.0,26.0
2022-03-04 06:00:00,0.003,0.8,0.002,0.054,46.0,30.0
2022-03-04 07:00:00,0.004,0.9,0.003,0.057,48.0,31.0
2022-03-04 08:00:00,0.004,0.9,0.005,0.061,59.0,35.0
2022-03-04 09:00:00,0.005,0.8,0.012,0.056,68.0,41.0
2022-03-04 10:00:00,0.004,0.7,0.025,0.047,90.0,54.0
2022-03-04 11:00:00,0.005,0.7,0.037,0.041,94.0,55.0
